419	-0.604066	1.43946	0.88875	
420	-0.967723	-0.938799	-2.54119	
421	-3.26864	2.28794	-1.06817	
422	3.09467	-0.74059	0.80701	
423	1.82579	-0.510895	-3.31776	
424	1.90179	-1.9921	0.400843	
425	-1.62419	1.7955	4.11647	
426	-3.22749	2.19265	-1.10257	
427	-0.426855	-2.78863	2.90942	
428	2.3564	2.0302	1.29833	
429	1.47883	-3.04566	-0.675473	
430	-2.18421	2.03102	3.27003	
431	-0.768411	-3.40443	0.105756	
432	-0.64188	1.42318	0.846817	
433	0.927421	2.93253	-0.886703	
434	-1.39815	1.44462	-3.29941	
435	2.7321	-2.28576	3.55744	
436	-0.468742	0.282475	0.448557	
437	5.25977	1.27664	-0.118466	
438	1.58626	3.48568	0.627043	
439	-1.48881	0.0797476	-0.132495	
440	-3.11604	0.155096	-1.19265	
441	1.57031	-2.91854	-0.743334	
442	-0.226179	-2.4167	-3.63164	
443	-3.19975	2.20959	-1.06227	
444	-1.62892	1.8055	1.42771	
445	-0.425768	-1.53671	1.2237	
446	0.80925	-0.72098	0.758606	
447	5.17713	1.32257	-0.18678	
448	-2.31049	-1.69408	-1.16217	
449	0.899274	-0.827131	0.775121	
450	-2.2161	1.96763	3.29879	
451	2.49946	-2.13209	3.46947	
452	2.68686	-2.20225	-1.26889	
453	-1.33104	-3.30433	1.37495	
454	-0.562543	0.369931	0.776361	
455	1.15733	2.34694	1.21172	
456	-2.45855	-3.07906	0.951462	
457	-0.833264	-3.44203	0.0327479	
458	-1.21488	-0.918761	3.2563	
459	1.19144	3.48847	-0.456841	
460	-3.33029	-1.54658	-0.0985294	
461	-0.484313	0.473628	0.741806	
462	-2.42563	-3.03121	0.955279	
463	-2.33624	-1.81081	-1.16288	
464	1.00338	2.39618	1.24123	
465	1.85885	-0.497695	-3.33136	
466	-0.48689	-0.681645	-0.061755	
467	-1.30944	-0.693764	-2.77128	
468	1.19899	3.47966	-0.48725	
469	1.5885	-3.01369	-0.634231	
470	-3.06192	1.02676	-3.54782	
471	1.19721	3.3925	-0.489875	
472	1.68247	-1.93218	0.389883	
473	2.91466	-0.0890819	0.229643	
474	-1.38352	1.83264	1.73639	
475	1.30062	3.47037	-0.478256	
476	-3.4392	1.61277	-0.780326	
477	-0.273852	-2.89355	2.97826	
478	-0.698707	-2.39818	-1.53216	
479	4.84069	1.14587	-0.359263	
480	1.51624	-2.99973	-0.639285	
481	-1.57511	-0.0485245	-0.181742	
482	-1.46834	-3.14465	1.41833	
483	1.0611	2.92492	-0.898267	
484	5.24031	1.28166	-0.211934	
485	-3.24739	2.2009	-1.10373	
486	-0.898185	-0.642283	-0.293106	
487	-1.30804	1.91344	1.67607	
488	-0.484591	0.382109	0.940592	
489	-1.85695	3.58907	-1.44108	
490	-3.11317	2.19077	-1.11227	
491	0.804827	4.87416	0.432695	
492	1.85801	-2.2906	1.60396	
493	0.710804	-0.656873	0.819197	
494	-0.744225	-2.42762	-1.4839	
495	-1.38497	1.89742	1.83819	
496	2.45403	2.90362	1.29391	
497	-0.380239	-0.641409	-0.0188659	
498	-1.24772	-1.07031	2.98183	
499	-1.29224	1.33539	-2.93463	
500	-2.25317	-1.00562	2.39797	
501	-0.730061	-2.31796	-1.45917	
502	0.374985	0.0856928	0.140457	
503	0.317139	-0.12209	3.83257	
504	-2.22321	1.98386	3.26589	
505	-2.45319	-1.82522	-1.05893	
506	1.0739	-2.92246	0.0844229	
507	2.36882	2.0338	1.31095	
508	-1.59341	0.0457655	-0.155469	
509	-0.633973	-2.45849	-1.4893	
510	1.74817	-1.9116	0.40754	
511	1.22463	-2.88794	-1.95517	
512	0.305494	0.0413066	3.51507	
513	1.5778	-2.16699	0.820727	
514	-1.46264	1.36964	-3.05571	
515	-1.38573	-3.29348	1.30951	
516	-0.630904	2.87035	-0.772069	
517	-2.59251	3.28008	-2.51865	
518	-2.35298	-0.0791266	2.23551	
519	1.57968	3.50127	0.610545	
520	-1.59743	1.91062	1.35591	
521	-0.726828	-3.28678	0.0180618	
522	-0.0134484	-3.2903	0.345662	
523	-0.512232	2.9288	-0.588383	
524	2.34484	-2.45412	-1.06881	
525	2.91035	-0.0247215	-1.75904	
526	1.03691	2.37407	1.29185	
527	0.275236	-3.26519	0.270307	
528	1.79455	-1.97887	0.451805	
529	1.1128	2.28945	1.29919	
530	3.01995	-0.915986	-0.202937	
531	-2.37388	1.93879	3.2397	
532	-0.624674	0.459393	0.826767	
533	1.34551	1.40512	1.10158	
534	-3.14711	0.974822	-3.65893	
535	2.97331	-0.0136908	-1.85353	
536	-2.38145	3.35875	-2.61137	
537	1.9742	-2.21129	1.70111	
538	-0.199339	-2.05612	-3.32955	
539	-0.716422	-1.1609	-3.20256	
540	0.307995	-0.140513	3.89169	
541	-0.478911	-4.35762	0.541892	
542	2.6317	-2.22552	3.30885	
543	1.23963	3.348	-0.33292	
544	0.299664	-0.243231	0.351487	
545	-0.862444	-3.41644	-0.0711854	
546	-3.01288	0.918683	-3.51025	
547	2.42351	1.54188	1.85587	
548	2.7526	-2.28639	3.52978	
549	-0.18151	-0.464059	-0.222317	
550	-2.30963	-1.89063	-1.09972	
551	3.11347	-3.09712	-0.602535	
552	-0.613273	-4.65868	0.634265	
553	-0.577831	0.31686	0.778858	
554	0.535082	2.79579	-0.638112	
555	-0.581256	-2.34156	2.63699	
556	1.16553	2.37782	1.28475	
557	-0.189989	-2.37977	-3.65721	
558	-1.28587	-0.575234	3.3443	
559	2.73323	-2.27995	3.48841	
560	2.70515	-1.84065	-0.0104937	
561	-0.476239	-3.82044	-1.60744	
562	-2.47018	-1.74784	-1.21021	
563	0.867886	2.71205	1.07567	
564	-2.26976	-1.76565	-1.19261	
565	-1.43756	1.35153	-3.02937	
566	-0.741643	-0.567647	0.165763	
567	3.63623	-1.01988	-2.36012	
568	0.204429	-0.0835929	3.90947	
569	-0.900103	-0.541747	-0.0645304	
570	1.86688	-2.34146	1.56597	
571	2.75011	-1.86393	0.00771953	
572	0.128988	0.415486	1.28662	
573	-1.21633	-0.991543	3.21869	
574	-2.11708	1.90532	3.09733	
575	3.46195	1.58787	-1.64231	
576	-0.16759	3.44162	1.3358	
577	-3.56733	0.0152524	2.40586	
578	1.6809	-2.03103	0.460592	
579	1.03754	2.34501	1.26822	
580	1.99147	-2.23905	1.62178	
581	-1.56109	-3.20276	1.18635	
582	-2.29595	1.88426	3.25248	
583	-3.04771	0.946777	-3.57724	
584	5.14577	1.40001	-0.154895	
585	0.101102	-1.71074	-1.74248	
586	-0.89261	-0.567085	-0.046462	
587	0.138611	-3.27395	0.412164	
588	3.09713	-3.06806	-0.610487	
589	1.9561	1.9751	1.94275	
590	0.958399	2.32171	1.37914	
591	-1.35115	1.36193	-2.99297	
592	-0.439302	0.39009	0.936645	
593	2.56959	-3.30319	-0.979846	
594	2.64786	-2.28092	3.50142	
595	-0.512389	0.316478	0.785106	
596	-2.01202	3.59414	-1.3885	
597	-2.4842	-3.07398	1.00277	
598	-1.37621	-0.812835	-2.70325	
599	-1.33345	-3.34163	1.37346	
600	-3.43164	1.44328	-0.79219	
601	2.15008	1.20837	-3.51189	
602	0.880853	-2.94995	-1.3972	
603	-0.0537051	-1.70087	-1.75097	
604	2.77783	-2.30061	3.4506	
605	-2.33198	-1.82683	-1.19572	
606	1.07911	2.33906	1.17856	
607	-1.30345	1.76157	1.81915	
608	-0.73335	-2.39211	-1.54	
609	1.05541	2.45124	1.09627	
610	-0.701791	-3.46151	-0.483442	
611	-0.555317	-0.768992	-0.071702	
612	1.07432	2.36417	1.25911	
613	-3.05377	0.988484	-3.5817	
614	-0.44964	-0.765422	-0.0395313	
615	1.95574	-2.22542	1.69823	
616	-2.72778	-0.379899	2.01154	
617	1.1601	2.30076	1.20407	
618	-2.0519	-0.970793	2.25639	
619	-1.8751	1.34078	2.54215	
620	-1.38516	-3.302	1.3164	
621	3.17271	-3.02708	-0.552045	
622	-1.8176	1.8606	4.45862	
623	2.34369	0.29414	0.532417	
624	0.698751	-0.543313	0.966773	
625	-1.45675	-3.19084	1.37999	
626	5.26943	1.39421	-0.234546	
627	1.22346	2.26333	0.494335	
628	1.1927	2.27431	0.503288	
629	5.22572	1.35389	-0.232763	
630	-1.47821	0.302934	-0.389489	
631	-1.10592	-0.48427	-0.0518117	
632	-1.6479	-0.0111594	-0.121671	
633	-0.776521	-3.40424	0.133926	
634	3.44853	-0.947526	1.12413	
635	0.176476	1.05934	-2.87489	
636	-2.24055	-1.00968	2.3929	
637	0.675383	-2.69187	-0.0902066	
638	-1.80867	1.85095	4.26446	
639	-1.61639	0.00597479	-0.133495	
640	0.587957	2.15689	0.449403	
641	1.68202	-1.9496	0.360856	
642	-0.556419	-2.36523	2.65239	
643	-2.39549	-1.76339	-1.00598	
644	-3.1229	2.16792	-1.075	
645	-1.45645	0.0275113	-0.176128	
646	1.16986	-3.01548	0.022508	
647	-2.26422	-0.95743	2.34226	
648	-1.52461	0.093714	-0.0768796	
649	-3.57992	2.12164	-0.629417	
650	2.78903	-2.27055	-1.33758	
